scenario,trial,seed,start_x,start_y,start_z,goal_x,goal_y,goal_z,thrust_drop_fraction,thrust_drop_start_sec,thrust_drop_end_sec,wind_bias_x,wind_bias_y,wind_amp_x,wind_amp_y,wind_freq_x_hz,wind_freq_y_hz,wind_phase_x,wind_phase_y,gust_start_sec,gust_duration_sec,gust_force_x,gust_force_y,gust_force_z,time_step,time_sec,x,y,z,effective_thrust_scale,wind_fx,wind_fy,wind_fz
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,240,1.0,1.262212043123688,0.43311444219736345,1.2892474795908122,1.0,0.0007496429270532241,-0.011880094753064776,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,264,1.1,1.2197758498104632,0.6621481470593047,1.305501495348463,1.0,0.0020693709104778364,-0.009884830610312355,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,288,1.2,1.1801019007922544,0.8940852594533555,1.3194407902642595,1.0,0.0032887234177723657,-0.007788957034501827,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,312,1.3,1.1453347330825974,1.124191091910618,1.3313213875999372,1.0,0.004400967886009809,-0.0056180928666663445,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,336,1.4,1.116997046646109,1.3481662795018892,1.341401705127406,1.0,0.005399963141224588,-0.0033987735928495905,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,360,1.5,1.0959995188202265,1.5621594953606315,1.3498812586356617,1.0,0.0062801933064415665,-0.0011581269884736235,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,384,1.6,1.0827197961702613,1.7627868622464988,1.3570053786893161,1.0,0.007036798257174914,0.001076458477122805,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,408,1.7,1.0770989392548767,1.947166363713747,1.3629473461236226,1.0,0.007665600456238906,0.0032776684227295294,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,432,1.8,1.078739398588106,2.112934206294209,1.367885944465518,1.0,0.00816312801970455,0.005418596431696309,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,456,1.9,1.086981793800594,2.2582450026022047,1.372031715060157,1.0,0.008526633886644895,0.007473072941622907,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,480,2.0,1.1009537320364668,2.3818068569433004,1.3754482490001987,1.0,0.00875411098682483,0.00941598512713597,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,504,2.1,1.1196319470876614,2.4828064333398134,1.3783467814519588,1.0,0.008844303322587992,0.011223583865675566,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,528,2.2,1.1418668171030408,2.56096192230809,1.380773520267878,1.0,0.008796712903753182,0.012873774034106023,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,552,2.3,1.166415723448054,2.61644191390592,1.3828301528015707,1.0,0.008611602497229573,0.014346384587719613,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,576,2.4,1.191962481159314,2.649840207708983,1.3846586838535724,1.0,0.008289994176169026,0.015623415120331469,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,600,2.5,1.217159679468476,2.6621884405509215,1.3862422790073283,1.0,0.00783366367666627,0.016689255891646656,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,624,2.6,1.2406902550481258,2.6548538267751214,1.3876994106037759,1.0,0.007245130593165939,0.01753087863240214,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,648,2.7,1.261355739835358,2.629583792598821,1.3890225152384599,1.0,0.0065276444667118,0.018137995794983344,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,672,2.8,1.2781658598334498,2.5884241593166273,1.3902406424431566,1.0,0.005685166842850996,0.018503186302920683,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,696,2.9,1.290434365257135,2.5336424411781033,1.3914536137297282,1.0,0.004722349398258895,0.01862198626217131,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,720,3.0,1.29786364871872,2.467633975844684,1.392607459354511,1.0,0.003644508256857127,0.018492943525379626,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,744,3.1,1.3005611052309844,2.3927899792525165,1.3938544995824882,1.0,0.0024575946372362815,0.018117635442152252,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,768,3.2,1.2990650373534047,2.3114611620899574,1.3950388799376603,1.0,0.0011681619934510307,0.01750064957837752,0.0
wind_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,0.0,1.7434668807292781,3.05301953506778,-0.01610990046308977,-0.0016539878508324765,0.024955852551516014,0.020276027188978554,0.11828935633226961,0.17605111064535028,6.281695303054595,4.648400641598798,2.510292518588389,0.5356876236970174,0.0,0.0,0.0,792,3.3,1.2942704218987842,2.225829767724508,1.3962853631153436,1.0,-0.00021667016938215627,0.01664952764026624,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,0,0.0,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.0,-0.032365173598740554,0.00599574521904361,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,24,0.1,-0.8455257246043918,-1.0479191493098465,1.096060013328705,1.0,-0.03559965795958514,0.006758428569076078,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,48,0.2,-0.8307813023703529,-1.0329059996237067,1.1460327316925083,1.0,-0.038615630783604166,0.007411096738919109,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,72,0.3,-0.7879948678385036,-0.9904616105528113,1.1916369457887883,1.0,-0.04138540970642683,0.007949958620735713,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,96,0.4,-0.7022708345526456,-0.9065552076112281,1.2321119076354008,1.0,-0.043883572075449157,0.008371884165294729,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,120,0.5,-0.5611165660997586,-0.7687697415744082,1.2635890975628268,1.0,-0.04608718829382402,0.008674422563268374,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,144,0.6,-0.35757606281102844,-0.5678005243105201,1.2813882370468577,1.0,-0.047976032281725825,0.008855816481076504,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,168,0.7,-0.09077718241996145,-0.2957854923335954,1.2778080058338785,1.0,-0.04953276712315312,0.008915012268587007,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,192,0.8,0.2377868570497972,0.05501030962896558,1.2509998569039238,1.0,-0.05074310419429409,0.008851666079379414,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,216,0.9,0.6278916985191788,0.47345610624426976,1.234355705623829,1.0,-0.05159593431288158,0.00866614586802153,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,240,1.0,1.0562163065824854,0.8997249721781918,1.2494130362756068,1.0,-0.05208342970477217,0.0083595292527575,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,264,1.1,1.497295364050921,1.2971662217236386,1.2718991066233187,1.0,-0.05220111585184026,0.007933597256022298,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,288,1.2,1.9495107759558743,1.627814465610548,1.292821304420423,1.0,-0.05194791256172518,0.007390823959141566,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,312,1.3,2.3844362737831593,1.8515832567149575,1.278745178336348,1.0,-0.05132614388246906,0.0067343621313088915,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,336,1.4,2.7332545767137995,1.9944061520831573,1.2008592446783535,1.0,-0.0503415167710433,0.005968024916316438,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,360,1.5,3.000391691957948,2.1668140295686085,1.0879362729465334,1.0,-0.049003068711556075,0.005096263683413989,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,384,1.6,3.322289068775154,2.358597692600616,0.937223319855423,1.0,-0.04732308476393203,0.00412414217095242,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,408,1.7,3.6256871873871073,2.477247369580899,0.6804995093738716,1.0,-0.045316984804439533,0.003057307073001869,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,432,1.8,3.903802317723851,2.6429472495811472,0.3550981070482928,1.0,-0.04300318199303832,0.0019019552397957166,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,456,1.9,4.170151764563137,2.7654860628973768,0.13697203934683666,1.0,-0.04040291376661685,0.0006647976825211819,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,480,2.0,4.364017614787103,2.923644520394916,0.06801404351148295,1.0,-0.0375400469093624,-0.0006469794084608526,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,504,2.1,4.4796185999551765,3.0235644716914187,0.02253044027426998,1.0,-0.034440858489442255,-0.0020257564055359244,0.0
wind_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,0.0,1.8735610196259949,3.6029357816494008,-0.011792990004007829,-0.012181524973920829,0.040414329085005016,0.021096554839414743,0.15253666328401236,0.12132831070675104,3.6756523745554057,1.0384581435579607,1.9315902941764693,0.5479826447243943,0.0,0.0,0.0,528,2.2,4.5151797352810235,3.0591783776848525,0.024656795739896317,1.0,-0.031133794672687547,-0.003463524503432687,0.0
