start_x,start_y,start_z,goal_x,goal_y,goal_z,steps,reached_goal,final_x,final_y,final_z,final_vx,final_vy,final_vz,final_position_error,trajectory_total_cost,trial,seed,status
0.11475409540679449,-0.5670617338040462,1.4049592757316278,1.3,2.1,1.4,470,True,1.2649430753719657,2.008470965477775,1.3982319390971818,0.47556906034136603,1.0802873644337248,-0.0019415976307780316,0.09802896594528793,17659.6210732466,23,1069995588,ok
0.04105407887529666,-1.0764465807092392,1.4646085511900677,1.3,2.1,1.4,474,True,1.271022257433401,2.007358971732067,1.4000715271890314,0.48445622193244936,1.2382663136248095,-0.004464957552027265,0.09706737247363235,24130.428513593994,24,490914849,ok
0.03825916078616354,0.39005842431101745,1.6226249352355244,1.3,2.1,1.4,461,True,1.2436229006341233,2.0201831420333605,1.4095181404165116,0.5492101289910684,0.7457363568354467,-0.018160839203086074,0.0981819899246552,10059.528267719968,25,2017605413,ok
-1.3229025239351484,1.3064349264428827,1.1424203483922746,1.3,2.1,1.4,475,True,1.2082595729309724,2.0656030332147304,1.3871603528214653,1.07087922064276,0.32968750264945923,0.01791817377771416,0.09881454256587831,16643.50163834332,26,1537308388,ok
-1.2509571174756426,-0.35928334150098484,1.6174794403096722,1.3,2.1,1.4,476,True,1.2391435384552394,2.0235812087195613,1.4064735573617468,0.9777823994535724,0.9559246688663285,-0.015279108522195143,0.09790427731936963,26556.565640758978,27,124971740,ok
0.8666312778976297,1.4042715346271044,0.9008330960005401,1.3,2.1,1.4,439,True,1.2492842105875925,2.018523309837012,1.3720995901056006,0.23152929441480122,0.37163493919392965,0.044597922483505616,0.09994486083793755,4383.255580335556,28,1642316746,ok
0.5636919309759052,1.1358054945082037,1.573395674284287,1.3,2.1,1.4,439,True,1.2402983227389432,2.0212111763879426,1.40913324959959,0.3644262949585146,0.47733918437035555,-0.015468381322089029,0.09927429295746061,3506.27558154843,29,824377611,ok
0.957582776847151,0.5194619900948245,0.8124900038651808,1.3,2.1,1.4,473,True,1.2796184451898023,2.006357450676997,1.3731526285760063,0.15645169039859652,0.7209071611557464,0.04224189412071221,0.09952445012442938,9803.036915256227,30,1107713415,ok
1.416933898212613,-1.231071818719531,1.2565395286522394,1.3,2.1,1.4,477,True,1.301959366028237,2.005018808206979,1.3913524975140248,-0.04436036291081793,1.2993053514370632,0.009339292317876589,0.09539415710042327,23360.93711554407,31,1039192699,ok
-0.06677287209871485,0.5319823631554161,1.4498770412133908,1.3,2.1,1.4,459,True,1.2381154252983484,2.024873087646823,1.401360119537949,0.5953611681980552,0.6856376866249788,-0.004472037699693579,0.09734271144201685,9062.770831003425,32,22620621,ok
1.1873987781269761,0.21870459560145328,1.698764148305468,1.3,2.1,1.4,458,True,1.2945768185776094,2.0021476012458312,1.413766198668288,0.05025067379447409,0.8436755674627615,-0.023913477969933854,0.09896469605096457,8551.107749294806,33,1051423476,ok
