scenario,trial,seed,start_x,start_y,start_z,goal_x,goal_y,goal_z,unc_mass,unc_inertia,unc_thrust,unc_yaw_coeff,time_step,time_sec,x,y,z,effective_mass_scale,effective_inertia_scale,effective_thrust_scale,effective_yaw_coeff_scale
inertia_only,48,1005621503,-0.490580613020235,-0.6328168998261218,1.100010178188609,1.3,2.1,1.4,1.0,1.1734049266812776,1.0,1.0,96,0.4,-0.4211977045291985,-0.5264053347320549,1.2302482862277528,1.0,1.1734049266812776,1.0,1.0
inertia_only,48,1005621503,-0.490580613020235,-0.6328168998261218,1.100010178188609,1.3,2.1,1.4,1.0,1.1734049266812776,1.0,1.0,120,0.5,-0.3632145238149838,-0.43897235510385024,1.2521170368139514,1.0,1.1734049266812776,1.0,1.0
inertia_only,48,1005621503,-0.490580613020235,-0.6328168998261218,1.100010178188609,1.3,2.1,1.4,1.0,1.1734049266812776,1.0,1.0,144,0.6,-0.28674099829430577,-0.32412304535332126,1.2710411315508237,1.0,1.1734049266812776,1.0,1.0
inertia_only,48,1005621503,-0.490580613020235,-0.6328168998261218,1.100010178188609,1.3,2.1,1.4,1.0,1.1734049266812776,1.0,1.0,168,0.7,-0.1938340846385055,-0.18472432968639194,1.2874916211736651,1.0,1.1734049266812776,1.0,1.0
inertia_only,48,1005621503,-0.490580613020235,-0.6328168998261218,1.100010178188609,1.3,2.1,1.4,1.0,1.1734049266812776,1.0,1.0,192,0.8,-0.08737411800158615,-0.024787021759493624,1.3018719639670957,1.0,1.1734049266812776,1.0,1.0
inertia_only,48,1005621503,-0.490580613020235,-0.6328168998261218,1.100010178188609,1.3,2.1,1.4,1.0,1.1734049266812776,1.0,1.0,216,0.9,0.029412091127239467,0.15111853534568154,1.314612168241546,1.0,1.1734049266812776,1.0,1.0
inertia_only,48,1005621503,-0.490580613020235,-0.6328168998261218,1.100010178188609,1.3,2.1,1.4,1.0,1.1734049266812776,1.0,1.0,240,1.0,0.15322388594872907,0.3381933181185633,1.3256797037431132,1.0,1.1734049266812776,1.0,1.0
inertia_only,48,1005621503,-0.490580613020235,-0.6328168998261218,1.100010178188609,1.3,2.1,1.4,1.0,1.1734049266812776,1.0,1.0,264,1.1,0.28096792841882073,0.5318203585934834,1.3353819319127718,1.0,1.1734049266812776,1.0,1.0
inertia_only,48,1005621503,-0.490580613020235,-0.6328168998261218,1.100010178188609,1.3,2.1,1.4,1.0,1.1734049266812776,1.0,1.0,288,1.2,0.40980825278965044,0.7276607258301185,1.343738248844192,1.0,1.1734049266812776,1.0,1.0
inertia_only,48,1005621503,-0.490580613020235,-0.6328168998261218,1.100010178188609,1.3,2.1,1.4,1.0,1.1734049266812776,1.0,1.0,312,1.3,0.537240690617052,0.9218105791674132,1.3508514446321056,1.0,1.1734049266812776,1.0,1.0
inertia_only,48,1005621503,-0.490580613020235,-0.6328168998261218,1.100010178188609,1.3,2.1,1.4,1.0,1.1734049266812776,1.0,1.0,336,1.4,0.6610970787393547,1.110849964722663,1.3569379135404311,1.0,1.1734049266812776,1.0,1.0
inertia_only,48,1005621503,-0.490580613020235,-0.6328168998261218,1.100010178188609,1.3,2.1,1.4,1.0,1.1734049266812776,1.0,1.0,360,1.5,0.7795529492405089,1.2918860834945038,1.3619854460696024,1.0,1.1734049266812776,1.0,1.0
inertia_only,48,1005621503,-0.490580613020235,-0.6328168998261218,1.100010178188609,1.3,2.1,1.4,1.0,1.1734049266812776,1.0,1.0,384,1.6,0.8911035754167723,1.4625369718938144,1.3662588462632137,1.0,1.1734049266812776,1.0,1.0
inertia_only,48,1005621503,-0.490580613020235,-0.6328168998261218,1.100010178188609,1.3,2.1,1.4,1.0,1.1734049266812776,1.0,1.0,408,1.7,0.9945743561606509,1.6209520140054001,1.3697947095497354,1.0,1.1734049266812776,1.0,1.0
inertia_only,48,1005621503,-0.490580613020235,-0.6328168998261218,1.100010178188609,1.3,2.1,1.4,1.0,1.1734049266812776,1.0,1.0,432,1.8,1.089093297810341,1.7657671218518904,1.3726871477002038,1.0,1.1734049266812776,1.0,1.0
inertia_only,48,1005621503,-0.490580613020235,-0.6328168998261218,1.100010178188609,1.3,2.1,1.4,1.0,1.1734049266812776,1.0,1.0,456,1.9,1.1740625923371732,1.8960531730596368,1.3751594492153263,1.0,1.1734049266812776,1.0,1.0
inertia_only,48,1005621503,-0.490580613020235,-0.6328168998261218,1.100010178188609,1.3,2.1,1.4,1.0,1.1734049266812776,1.0,1.0,480,2.0,1.2491739021535797,2.0113303048566173,1.3771416726977457,1.0,1.1734049266812776,1.0,1.0
inertia_only,49,1493116700,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,1.0,1.1835395591571827,1.0,1.0,0,0.0,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.0,1.1835395591571827,1.0,1.0
inertia_only,49,1493116700,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,1.0,1.1835395591571827,1.0,1.0,24,0.1,-1.3984998781197078,-0.7287737550957681,0.9409528521709497,1.0,1.1835395591571827,1.0,1.0
inertia_only,49,1493116700,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,1.0,1.1835395591571827,1.0,1.0,48,0.2,-1.389866669559615,-0.7196786182199842,1.007415527895504,1.0,1.1835395591571827,1.0,1.0
inertia_only,49,1493116700,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,1.0,1.1835395591571827,1.0,1.0,72,0.3,-1.363341805153217,-0.6920393783469012,1.0628865047645213,1.0,1.1835395591571827,1.0,1.0
inertia_only,49,1493116700,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,1.0,1.1835395591571827,1.0,1.0,96,0.4,-1.3118694343794317,-0.6389988965822457,1.1093045462910696,1.0,1.1835395591571827,1.0,1.0
inertia_only,49,1493116700,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,1.0,1.1835395591571827,1.0,1.0,120,0.5,-1.2322140737502645,-0.5576559727864616,1.1481876965019684,1.0,1.1835395591571827,1.0,1.0
inertia_only,49,1493116700,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,1.0,1.1835395591571827,1.0,1.0,144,0.6,-1.124242767286676,-0.44795081652520774,1.1815843070285472,1.0,1.1835395591571827,1.0,1.0
inertia_only,49,1493116700,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,1.0,1.1835395591571827,1.0,1.0,168,0.7,-0.9906094133760648,-0.312282498056666,1.2104590694299628,1.0,1.1835395591571827,1.0,1.0
inertia_only,49,1493116700,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,1.0,1.1835395591571827,1.0,1.0,192,0.8,-0.8354869270479466,-0.15441538502732835,1.2355932142986659,1.0,1.1835395591571827,1.0,1.0
inertia_only,49,1493116700,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,1.0,1.1835395591571827,1.0,1.0,216,0.9,-0.6637253531492563,0.021166842918157215,1.257721813027811,1.0,1.1835395591571827,1.0,1.0
inertia_only,49,1493116700,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,1.0,1.1835395591571827,1.0,1.0,240,1.0,-0.48037980416145937,0.20960482944422626,1.2769383080514023,1.0,1.1835395591571827,1.0,1.0
inertia_only,49,1493116700,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,1.0,1.1835395591571827,1.0,1.0,264,1.1,-0.2901859284430228,0.4061678196033533,1.2937258154533389,1.0,1.1835395591571827,1.0,1.0
inertia_only,49,1493116700,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,1.0,1.1835395591571827,1.0,1.0,288,1.2,-0.09749454684611578,0.6063375352473199,1.3082003986464479,1.0,1.1835395591571827,1.0,1.0
inertia_only,49,1493116700,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,1.0,1.1835395591571827,1.0,1.0,312,1.3,0.09385867958970141,0.8060043758142893,1.3205696643157658,1.0,1.1835395591571827,1.0,1.0
inertia_only,49,1493116700,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,1.0,1.1835395591571827,1.0,1.0,336,1.4,0.28055224290201236,1.0015299143386858,1.331151498944092,1.0,1.1835395591571827,1.0,1.0
inertia_only,49,1493116700,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,1.0,1.1835395591571827,1.0,1.0,360,1.5,0.45978091702585433,1.1898002678401345,1.3400169448755148,1.0,1.1835395591571827,1.0,1.0
inertia_only,49,1493116700,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,1.0,1.1835395591571827,1.0,1.0,384,1.6,0.629218954720606,1.368226268769907,1.347521083606533,1.0,1.1835395591571827,1.0,1.0
inertia_only,49,1493116700,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,1.0,1.1835395591571827,1.0,1.0,408,1.7,0.7870296667397699,1.5347663722930107,1.3537761619806012,1.0,1.1835395591571827,1.0,1.0
inertia_only,49,1493116700,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,1.0,1.1835395591571827,1.0,1.0,432,1.8,0.9318264543931576,1.687887629011512,1.3589479363983403,1.0,1.1835395591571827,1.0,1.0
inertia_only,49,1493116700,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,1.0,1.1835395591571827,1.0,1.0,456,1.9,1.0626310316167908,1.826512721823043,1.363336058255996,1.0,1.1835395591571827,1.0,1.0
inertia_only,49,1493116700,-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,1.0,1.1835395591571827,1.0,1.0,480,2.0,1.1789015232990356,1.9500364289211356,1.3669177170651392,1.0,1.1835395591571827,1.0,1.0
yaw_coeff_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,1.0,1.0,1.0,1.173654900313819,0,0.0,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.0,1.0,1.0,1.173654900313819
yaw_coeff_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,1.0,1.0,1.0,1.173654900313819,24,0.1,1.4283626893615096,-0.685009601682107,0.9382147016353803,1.0,1.0,1.0,1.173654900313819
yaw_coeff_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,1.0,1.0,1.0,1.173654900313819,48,0.2,1.4279715579314576,-0.6756649002982776,1.005326543261798,1.0,1.0,1.0,1.173654900313819
yaw_coeff_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,1.0,1.0,1.0,1.173654900313819,72,0.3,1.4267235233227509,-0.6478265751370994,1.0619160665348468,1.0,1.0,1.0,1.173654900313819
yaw_coeff_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,1.0,1.0,1.0,1.173654900313819,96,0.4,1.424297756159177,-0.5950991359257348,1.1097729435197996,1.0,1.0,1.0,1.173654900313819
yaw_coeff_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,1.0,1.0,1.0,1.173654900313819,120,0.5,1.4205514020959615,-0.5147387164819452,1.1501795265346442,1.0,1.0,1.0,1.173654900313819
yaw_coeff_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,1.0,1.0,1.0,1.173654900313819,144,0.6,1.4154786180804755,-0.4066725728054968,1.1847552318391168,1.0,1.0,1.0,1.173654900313819
yaw_coeff_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,1.0,1.0,1.0,1.173654900313819,168,0.7,1.4091901345867506,-0.2730821126986206,1.2143769702587304,1.0,1.0,1.0,1.173654900313819
yaw_coeff_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,1.0,1.0,1.0,1.173654900313819,192,0.8,1.401865546769134,-0.11749766619474564,1.2398262780863887,1.0,1.0,1.0,1.173654900313819
yaw_coeff_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,1.0,1.0,1.0,1.173654900313819,216,0.9,1.3937202345350364,0.05579370323665243,1.2618777703554183,1.0,1.0,1.0,1.173654900313819
yaw_coeff_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,1.0,1.0,1.0,1.173654900313819,240,1.0,1.3849850214876993,0.24210255845105827,1.2808009161878635,1.0,1.0,1.0,1.173654900313819
yaw_coeff_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,1.0,1.0,1.0,1.173654900313819,264,1.1,1.3758830057415303,0.4368022269277253,1.2971607938018772,1.0,1.0,1.0,1.173654900313819
yaw_coeff_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,1.0,1.0,1.0,1.173654900313819,288,1.2,1.3666240889214127,0.6354476732378953,1.3111786280019382,1.0,1.0,1.0,1.173654900313819
yaw_coeff_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,1.0,1.0,1.0,1.173654900313819,312,1.3,1.3573972392668472,0.8339676843401911,1.3231232770751855,1.0,1.0,1.0,1.173654900313819
yaw_coeff_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,1.0,1.0,1.0,1.173654900313819,336,1.4,1.3483687850446018,1.028731871762982,1.3333487899164298,1.0,1.0,1.0,1.173654900313819
yaw_coeff_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,1.0,1.0,1.0,1.173654900313819,360,1.5,1.3396810287391097,1.2166048210403624,1.3419479038876396,1.0,1.0,1.0,1.173654900313819
yaw_coeff_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,1.0,1.0,1.0,1.173654900313819,384,1.6,1.3314531125854385,1.3949478120446956,1.3492718180903258,1.0,1.0,1.0,1.173654900313819
yaw_coeff_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,1.0,1.0,1.0,1.173654900313819,408,1.7,1.3237800692981343,1.561646093496354,1.3554285295113584,1.0,1.0,1.0,1.173654900313819
yaw_coeff_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,1.0,1.0,1.0,1.173654900313819,432,1.8,1.316734428674464,1.7150778020251003,1.360571643609743,1.0,1.0,1.0,1.173654900313819
yaw_coeff_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,1.0,1.0,1.0,1.173654900313819,456,1.9,1.310368058832418,1.854072524676768,1.3649666175116657,1.0,1.0,1.0,1.173654900313819
yaw_coeff_only,0,173998000,1.428385766915239,-0.6857830577333721,0.8836354349866103,1.3,2.1,1.4,1.0,1.0,1.0,1.173654900313819,480,2.0,1.3047110943604672,1.977930496137528,1.368594087686017,1.0,1.0,1.0,1.173654900313819
yaw_coeff_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,1.0,1.0,1.0,1.0091620914681523,0,0.0,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.0,1.0,1.0,1.0091620914681523
yaw_coeff_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,1.0,1.0,1.0,1.0091620914681523,24,0.1,-0.8459920227277675,-1.0478444564770846,1.09384151168328,1.0,1.0,1.0,1.0091620914681523
yaw_coeff_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,1.0,1.0,1.0,1.0091620914681523,48,0.2,-0.8364424246471185,-1.0333307226496924,1.1374161779428502,1.0,1.0,1.0,1.0091620914681523
yaw_coeff_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,1.0,1.0,1.0,1.0091620914681523,72,0.3,-0.810712342779109,-0.9952752925121154,1.1733870974334903,1.0,1.0,1.0,1.0091620914681523
yaw_coeff_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,1.0,1.0,1.0,1.0091620914681523,96,0.4,-0.7639043557015138,-0.9271234398780842,1.2033689949979296,1.0,1.0,1.0,1.0091620914681523
yaw_coeff_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,1.0,1.0,1.0,1.0091620914681523,120,0.5,-0.6942197065860891,-0.8266442920336006,1.2284485805689593,1.0,1.0,1.0,1.0091620914681523
yaw_coeff_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,1.0,1.0,1.0,1.0091620914681523,144,0.6,-0.6022440434590038,-0.6946456552621296,1.250194348501054,1.0,1.0,1.0,1.0091620914681523
yaw_coeff_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,1.0,1.0,1.0,1.0091620914681523,168,0.7,-0.4905652102933276,-0.5344799166006146,1.269183383509103,1.0,1.0,1.0,1.0091620914681523
yaw_coeff_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,1.0,1.0,1.0,1.0091620914681523,192,0.8,-0.3627718448649424,-0.3508273911826867,1.2858798228411672,1.0,1.0,1.0,1.0091620914681523
yaw_coeff_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,1.0,1.0,1.0,1.0091620914681523,216,0.9,-0.22283191773459066,-0.14899203019811488,1.300752792812289,1.0,1.0,1.0,1.0091620914681523
yaw_coeff_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,1.0,1.0,1.0,1.0091620914681523,240,1.0,-0.07475346719556779,0.06548078816601183,1.3137383777429346,1.0,1.0,1.0,1.0091620914681523
yaw_coeff_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,1.0,1.0,1.0,1.0091620914681523,264,1.1,0.07776241915319793,0.28729667557021515,1.3251532868591835,1.0,1.0,1.0,1.0091620914681523
yaw_coeff_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,1.0,1.0,1.0,1.0091620914681523,288,1.2,0.23135930872371052,0.5115014447046742,1.335007592526439,1.0,1.0,1.0,1.0091620914681523
yaw_coeff_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,1.0,1.0,1.0,1.0091620914681523,312,1.3,0.3830998669357239,0.7336563573288338,1.3434098465236728,1.0,1.0,1.0,1.0091620914681523
yaw_coeff_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,1.0,1.0,1.0,1.0091620914681523,336,1.4,0.5304555625714445,0.9498846007567003,1.3505896500467756,1.0,1.0,1.0,1.0091620914681523
yaw_coeff_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,1.0,1.0,1.0,1.0091620914681523,360,1.5,0.6713056314072746,1.156914518753378,1.3565482238569648,1.0,1.0,1.0,1.0091620914681523
yaw_coeff_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,1.0,1.0,1.0,1.0091620914681523,384,1.6,0.8039030677918492,1.3520579167057865,1.361574411637195,1.0,1.0,1.0,1.0091620914681523
yaw_coeff_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,1.0,1.0,1.0,1.0091620914681523,408,1.7,0.9268850938198784,1.5332311300149137,1.3657239222667623,1.0,1.0,1.0,1.0091620914681523
yaw_coeff_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,1.0,1.0,1.0,1.0091620914681523,432,1.8,1.0392408755194302,1.6989029718365125,1.3691116667781236,1.0,1.0,1.0,1.0091620914681523
yaw_coeff_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,1.0,1.0,1.0,1.0091620914681523,456,1.9,1.1402782483766498,1.848033769408366,1.3719908524679625,1.0,1.0,1.0,1.0091620914681523
yaw_coeff_only,1,2109564611,-0.8471205482555197,-1.049728865806801,1.054064889537167,1.3,2.1,1.4,1.0,1.0,1.0,1.0091620914681523,480,2.0,1.2296460606556947,1.9800949945186503,1.3742998780068965,1.0,1.0,1.0,1.0091620914681523
yaw_coeff_only,2,1339998021,1.0177565050757096,1.0381798819170358,1.2147309032036058,1.3,2.1,1.4,1.0,1.0,1.0,0.8724393088997887,0,0.0,1.0177565050757096,1.0381798819170358,1.2147309032036058,1.0,1.0,1.0,0.8724393088997887
yaw_coeff_only,2,1339998021,1.0177565050757096,1.0381798819170358,1.2147309032036058,1.3,2.1,1.4,1.0,1.0,1.0,0.8724393088997887,24,0.1,1.0179695108550522,1.0390097736706905,1.2378506286370903,1.0,1.0,1.0,0.8724393088997887
yaw_coeff_only,2,1339998021,1.0177565050757096,1.0381798819170358,1.2147309032036058,1.3,2.1,1.4,1.0,1.0,1.0,0.8724393088997887,48,0.2,1.0194619479220903,1.044685302585409,1.2606928348354351,1.0,1.0,1.0,0.8724393088997887
yaw_coeff_only,2,1339998021,1.0177565050757096,1.0381798819170358,1.2147309032036058,1.3,2.1,1.4,1.0,1.0,1.0,0.8724393088997887,72,0.3,1.0231803054391153,1.0587443020579546,1.2800192368571492,1.0,1.0,1.0,0.8724393088997887
yaw_coeff_only,2,1339998021,1.0177565050757096,1.0381798819170358,1.2147309032036058,1.3,2.1,1.4,1.0,1.0,1.0,0.8724393088997887,96,0.4,1.0296297670817798,1.0830642191297606,1.2964868929534819,1.0,1.0,1.0,0.8724393088997887
yaw_coeff_only,2,1339998021,1.0177565050757096,1.0381798819170358,1.2147309032036058,1.3,2.1,1.4,1.0,1.0,1.0,0.8724393088997887,120,0.5,1.0389600898251783,1.1181934833757812,1.3104138029159935,1.0,1.0,1.0,0.8724393088997887
yaw_coeff_only,2,1339998021,1.0177565050757096,1.0381798819170358,1.2147309032036058,1.3,2.1,1.4,1.0,1.0,1.0,0.8724393088997887,144,0.6,1.051076396997459,1.1637727517144767,1.322356195072071,1.0,1.0,1.0,0.8724393088997887
yaw_coeff_only,2,1339998021,1.0177565050757096,1.0381798819170358,1.2147309032036058,1.3,2.1,1.4,1.0,1.0,1.0,0.8724393088997887,168,0.7,1.065700375297432,1.218762907829802,1.332544741596373,1.0,1.0,1.0,0.8724393088997887
yaw_coeff_only,2,1339998021,1.0177565050757096,1.0381798819170358,1.2147309032036058,1.3,2.1,1.4,1.0,1.0,1.0,0.8724393088997887,192,0.8,1.082443931940711,1.2817162994232851,1.3412270655581857,1.0,1.0,1.0,0.8724393088997887
yaw_coeff_only,2,1339998021,1.0177565050757096,1.0381798819170358,1.2147309032036058,1.3,2.1,1.4,1.0,1.0,1.0,0.8724393088997887,216,0.9,1.1008587179185196,1.3509576525750293,1.3487211606604763,1.0,1.0,1.0,0.8724393088997887
yaw_coeff_only,2,1339998021,1.0177565050757096,1.0381798819170358,1.2147309032036058,1.3,2.1,1.4,1.0,1.0,1.0,0.8724393088997887,240,1.0,1.1204677411766522,1.424699768693438,1.3550667049093101,1.0,1.0,1.0,0.8724393088997887
yaw_coeff_only,2,1339998021,1.0177565050757096,1.0381798819170358,1.2147309032036058,1.3,2.1,1.4,1.0,1.0,1.0,0.8724393088997887,264,1.1,1.140801177999359,1.5011774914091778,1.3605477091597884,1.0,1.0,1.0,0.8724393088997887
yaw_coeff_only,2,1339998021,1.0177565050757096,1.0381798819170358,1.2147309032036058,1.3,2.1,1.4,1.0,1.0,1.0,0.8724393088997887,288,1.2,1.1614100422774516,1.5787000620945286,1.3652116084795114,1.0,1.0,1.0,0.8724393088997887
yaw_coeff_only,2,1339998021,1.0177565050757096,1.0381798819170358,1.2147309032036058,1.3,2.1,1.4,1.0,1.0,1.0,0.8724393088997887,312,1.3,1.1818830287834357,1.655716279656331,1.3691525695220055,1.0,1.0,1.0,0.8724393088997887
yaw_coeff_only,2,1339998021,1.0177565050757096,1.0381798819170358,1.2147309032036058,1.3,2.1,1.4,1.0,1.0,1.0,0.8724393088997887,336,1.4,1.2018537454359828,1.730843447125693,1.3725580528741004,1.0,1.0,1.0,0.8724393088997887
yaw_coeff_only,2,1339998021,1.0177565050757096,1.0381798819170358,1.2147309032036058,1.3,2.1,1.4,1.0,1.0,1.0,0.8724393088997887,360,1.5,1.221007216751857,1.8028931019075134,1.375384446109856,1.0,1.0,1.0,0.8724393088997887
yaw_coeff_only,2,1339998021,1.0177565050757096,1.0381798819170358,1.2147309032036058,1.3,2.1,1.4,1.0,1.0,1.0,0.8724393088997887,384,1.6,1.2390795499354947,1.870870374124296,1.3778338913596295,1.0,1.0,1.0,0.8724393088997887
yaw_coeff_only,2,1339998021,1.0177565050757096,1.0381798819170358,1.2147309032036058,1.3,2.1,1.4,1.0,1.0,1.0,0.8724393088997887,408,1.7,1.2558615558789887,1.933987675298667,1.3798943176163438,1.0,1.0,1.0,0.8724393088997887
yaw_coeff_only,2,1339998021,1.0177565050757096,1.0381798819170358,1.2147309032036058,1.3,2.1,1.4,1.0,1.0,1.0,0.8724393088997887,432,1.8,1.2711952155538213,1.9916510675439811,1.3816060161348382,1.0,1.0,1.0,0.8724393088997887
yaw_coeff_only,3,337813862,1.314942489464833,0.2829488417575125,0.916717740729848,1.3,2.1,1.4,1.0,1.0,1.0,0.9500981162057187,0,0.0,1.314942489464833,0.2829488417575125,0.916717740729848,1.0,1.0,1.0,0.9500981162057187
yaw_coeff_only,3,337813862,1.314942489464833,0.2829488417575125,0.916717740729848,1.3,2.1,1.4,1.0,1.0,1.0,0.9500981162057187,24,0.1,1.3149383366822158,0.2834535134942572,0.9692991136205252,1.0,1.0,1.0,0.9500981162057187
yaw_coeff_only,3,337813862,1.314942489464833,0.2829488417575125,0.916717740729848,1.3,2.1,1.4,1.0,1.0,1.0,0.9500981162057187,48,0.2,1.3148820871242322,0.2896952605576457,1.0319647236316336,1.0,1.0,1.0,0.9500981162057187
yaw_coeff_only,3,337813862,1.314942489464833,0.2829488417575125,0.916717740729848,1.3,2.1,1.4,1.0,1.0,1.0,0.9500981162057187,72,0.3,1.3147151878911418,0.30815256406157704,1.0850753278233505,1.0,1.0,1.0,0.9500981162057187
yaw_coeff_only,3,337813862,1.314942489464833,0.2829488417575125,0.916717740729848,1.3,2.1,1.4,1.0,1.0,1.0,0.9500981162057187,96,0.4,1.3144028238754313,0.3428135343277725,1.1302099068923914,1.0,1.0,1.0,0.9500981162057187
yaw_coeff_only,3,337813862,1.314942489464833,0.2829488417575125,0.916717740729848,1.3,2.1,1.4,1.0,1.0,1.0,0.9500981162057187,120,0.5,1.3139312928656135,0.39533891610935035,1.1684528729484922,1.0,1.0,1.0,0.9500981162057187
yaw_coeff_only,3,337813862,1.314942489464833,0.2829488417575125,0.916717740729848,1.3,2.1,1.4,1.0,1.0,1.0,0.9500981162057187,144,0.6,1.3133023476879038,0.4657321348663137,1.201125080592433,1.0,1.0,1.0,0.9500981162057187
yaw_coeff_only,3,337813862,1.314942489464833,0.2829488417575125,0.916717740729848,1.3,2.1,1.4,1.0,1.0,1.0,0.9500981162057187,168,0.7,1.3125302067055,0.5526584199462361,1.2290045043589148,1.0,1.0,1.0,0.9500981162057187
