system,rmse,max_error,worst_clearance,mean_clearance,collision_rate
nominal,0.23287235074007212,0.46123993296522425,-0.09448473551970077,0.19484839983208407,0.05
true_disturbed,1.3096792739811394,1.9712063669711533,-0.1794722091534352,-0.07894260078643059,0.85
L1_DRAC,0.6983418695159076,1.0451212946694488,-0.16361937196005016,-0.023556186327554705,0.65
