system,rmse,max_error,worst_clearance,mean_clearance,collision_rate
nominal,0.17891866767333459,0.3869043023615072,-0.13140309922995472,-0.11005258309664848,1.0
true_disturbed,0.7547647460155172,1.3077376747575724,-0.17352434232316327,-0.07224797906600464,0.85
L1_DRAC,0.7229254658966652,1.2977860784254294,-0.1692449828676244,-0.0786573649172144,0.9
