system,rmse,max_error,worst_clearance,mean_clearance,collision_rate
nominal,0.1985897123971521,0.45982775138000387,-0.17853813493945483,-0.11821748839261814,1.0
true_disturbed,1.0799460648384647,1.9591624560426477,-0.19246983683830118,-0.10988721752892257,0.95
L1_DRAC,1.0592780891371323,1.915455090430255,-0.20316167013324513,-0.13085765280139935,1.0
