system,rmse,max_error,worst_clearance,mean_clearance,collision_rate
nominal,3.1153236759606853,7.934682471009251,0.6331971175748622,0.9027219760314255,0.0
true_disturbed,74.01314042670892,236.9677560312776,0.4637322021226875,0.9038053070934884,0.0
L1_DRAC,1.4756693501513838,2.2862701407952657,0.5443012213318428,0.8860486550927209,0.0
