system,rmse,max_error,worst_clearance,mean_clearance,collision_rate
nominal,0.4493062537746539,0.8111845133964003,1.361735697434714,1.6512358111666494,0.0
true_disturbed,9.508417501584239,27.441279320822865,1.1371914004615054,1.5836367038963624,0.0
L1_DRAC,0.850126834510767,1.4875407664338571,1.2472273136921332,1.6397406841143365,0.0
