system,rmse,max_error,worst_clearance,mean_clearance,collision_rate
nominal,2.7556101469481984,6.99309001164041,0.5262672750769404,0.8926698951537555,0.0
true_disturbed,7.933782257639369,15.115681813774023,0.388480724353111,0.847815505793921,0.0
L1_DRAC,1.7578960177577632,2.748258342410302,0.6776458112979266,0.931619080034525,0.0
